Brand,Description,Size,SalesQuantity,SalesPrice,SalesDate
5138,Fireball Cinnamon Whisky,750mL,4,13.81,2016-09-25
3826,Skyy Vodka,1.75L,1,20.06,2016-09-25
3802,Three Olives Vodka,1.75L,1,19.21,2016-09-25
5364,Kahlua,1.75L,1,31.3,2016-09-25
2589,Jameson Irish Whiskey,1.75L,1,41.96,2016-09-25
8112,Stolichnaya,1.75L,2,26.6,2016-09-25
3802,Three Olives Vodka,1.75L,8,17.73,2016-09-25
5138,Fireball Cinnamon Whisky,750mL,1,14.44,2016-09-25
2127,Canadian Ltd,1.75L,2,10.43,2016-09-25
4262,Capt Morgan Spiced Rum,750mL,1,17.19,2016-09-25
1385,Makers Mark,750mL,1,27.14,2016-09-25
14006,Apothic Winemakers Red Blend,750mL,1,10.19,2016-09-25
2757,Johnnie Walker Red Label,1.75L,1,29.85,2016-09-25
2589,Jameson Irish Whiskey,1.75L,6,39.41,2016-09-25
3405,Tito's Handmade Vodka,1.75L,3,30.08,2016-09-25
8512,Baileys Irish Cream,750mL,2,19.74,2016-09-25
3512,Pinnacle Vodka,1.75L,2,17.6,2016-09-25
2585,Jameson Irish Whiskey,750mL,4,23.71,2016-09-25
1233,Jack Daniels No 7 Black,1.75L,3,33.84,2016-09-25
8112,Stolichnaya,1.75L,1,26.84,2016-09-25
3405,Tito's Handmade Vodka,1.75L,8,29.74,2016-09-25
5365,Kahlua,750mL,7,19.66,2016-09-25
3405,Tito's Handmade Vodka,1.75L,12,28.71,2016-09-25
5103,Fireball Cinnamon Whisky,1.75L,4,25.95,2016-09-25
2585,Jameson Irish Whiskey,750mL,4,24.48,2016-09-25
8068,Absolut 80 Proof,1.75L,1,26.66,2016-09-25
3826,Skyy Vodka,1.75L,2,20.33,2016-09-25
3423,Beefeater,1.75L,3,26.69,2016-09-25
3102,Smirnoff Traveler,1.75L,3,17.29,2016-09-25
4262,Capt Morgan Spiced Rum,750mL,2,17.31,2016-09-25
3423,Beefeater,1.75L,1,26.14,2016-09-25
8068,Absolut 80 Proof,1.75L,9,25.72,2016-09-25
8512,Baileys Irish Cream,750mL,1,19.08,2016-09-25
3489,Tanqueray,1.75L,9,35.53,2016-09-25
8082,Baileys Irish Cream,1.75L,1,33.5,2016-09-25
3802,Three Olives Vodka,1.75L,2,17.48,2016-09-25
2114,Black Velvet Canadian Whisky,1.75L,2,15.42,2016-09-25
3423,Beefeater,1.75L,9,26.87,2016-09-25
2757,Johnnie Walker Red Label,1.75L,2,28.6,2016-09-25
3826,Skyy Vodka,1.75L,5,20.35,2016-09-25
3858,Grey Goose Vodka,750mL,2,23.75,2016-09-25
3512,Pinnacle Vodka,1.75L,7,16.1,2016-09-25
3405,Tito's Handmade Vodka,1.75L,8,29.57,2016-09-25
14006,Apothic Winemakers Red Blend,750mL,5,9.71,2016-09-25
3405,Tito's Handmade Vodka,1.75L,8,28.71,2016-09-25
8512,Baileys Irish Cream,750mL,3,19.21,2016-09-25
3858,Grey Goose Vodka,750mL,5,23.57,2016-09-25
8112,Stolichnaya,1.75L,12,26.82,2016-09-25
3893,Zhenka 80 Proof,1.75L,1,9.81,2016-09-25
3512,Pinnacle Vodka,1.75L,5,17.99,2016-09-25
19748,Clos du Bois Chard,1.5L,1,15.4,2016-09-25
8512,Baileys Irish Cream,750mL,243,20.0,2016-09-25
1232,Jack Daniels No 7 Black,750mL,2,23.23,2016-09-25
1233,Jack Daniels No 7 Black,1.75L,3,39.06,2016-09-25
3802,Three Olives Vodka,1.75L,8,17.81,2016-09-25
2114,Black Velvet Canadian Whisky,1.75L,11,15.5,2016-09-25
1376,Jim Beam,1.75L,1,23.55,2016-09-25
6579,J Lohr Riverstone Chard,750mL,1,13.88,2016-09-25
3545,Ketel One Vodka,1.75L,6,31.11,2016-09-25
3489,Tanqueray,1.75L,4,30.05,2016-09-25
19748,Clos du Bois Chard,1.5L,1,15.32,2016-09-25
3489,Tanqueray,1.75L,3,29.56,2016-09-25
2114,Black Velvet Canadian Whisky,1.75L,3,12.75,2016-09-25
3512,Pinnacle Vodka,1.75L,5,17.39,2016-09-25
3423,Beefeater,1.75L,5,26.98,2016-09-25
8082,Baileys Irish Cream,1.75L,2,39.24,2016-09-25
3858,Grey Goose Vodka,750mL,1,24.51,2016-09-25
3826,Skyy Vodka,1.75L,1,19.92,2016-09-25
3180,New Amsterdam Vodka,1.75L,7,16.85,2016-09-25
3893,Zhenka 80 Proof,1.75L,12,10.03,2016-09-25
1376,Jim Beam,1.75L,2,23.34,2016-09-25
3650,Patron Silver Tequila,750mL,1,49.95,2016-09-25
3545,Ketel One Vodka,1.75L,16,30.19,2016-09-25
3650,Patron Silver Tequila,750mL,3,49.8,2016-09-25
2114,Black Velvet Canadian Whisky,1.75L,6,13.03,2016-09-25
1737,Makers Mark,1.75L,7,45.67,2016-09-25
2432,Crown Royal,750mL,1,21.93,2016-09-25
3512,Pinnacle Vodka,1.75L,3,16.95,2016-09-25
3180,New Amsterdam Vodka,1.75L,3,14.99,2016-09-25
8159,Jose Cuervo Especial,1.75L,1,26.29,2016-09-25
1476,Jim Beam Traveler,1.75L,1,22.71,2016-09-25
3489,Tanqueray,1.75L,1,34.88,2016-09-25
8082,Baileys Irish Cream,1.75L,2,29.49,2016-09-25
2585,Jameson Irish Whiskey,750mL,1,22.17,2016-09-25
1476,Jim Beam Traveler,1.75L,4,22.44,2016-09-25
2120,Canadian Club,1.75L,1,15.97,2016-09-25
2120,Canadian Club,1.75L,1,15.76,2016-09-25
2589,Jameson Irish Whiskey,1.75L,2,41.75,2016-09-25
4261,Capt Morgan Spiced Rum,1.75L,2,22.57,2016-09-25
8068,Absolut 80 Proof,1.75L,3,24.13,2016-09-25
3545,Ketel One Vodka,1.75L,1,30.83,2016-09-25
1233,Jack Daniels No 7 Black,1.75L,3,38.86,2016-09-25
8068,Absolut 80 Proof,1.75L,2,24.7,2016-09-25
2663,Dewars White Label,1.75L,1,30.3,2016-09-25
1232,Jack Daniels No 7 Black,750mL,2,22.71,2016-09-25
2585,Jameson Irish Whiskey,750mL,4,23.49,2016-09-25
1376,Jim Beam,1.75L,6,22.72,2016-09-25
2589,Jameson Irish Whiskey,1.75L,2,40.86,2016-09-25
3489,Tanqueray,1.75L,1,34.87,2016-09-25
1233,Jack Daniels No 7 Black,1.75L,1,36.62,2016-09-25
2114,Black Velvet Canadian Whisky,1.75L,1,12.56,2016-09-25
1376,Jim Beam,1.75L,4,25.83,2016-09-25
11219,Josh Cellars Cab Svgn Sonoma,750mL,12,14.01,2016-09-25
14006,Apothic Winemakers Red Blend,750mL,2,9.84,2016-09-25
3802,Three Olives Vodka,1.75L,5,17.94,2016-09-25
3102,Smirnoff Traveler,1.75L,2,18.23,2016-09-26
3102,Smirnoff Traveler,1.75L,7,18.28,2016-09-26
3826,Skyy Vodka,1.75L,2,19.61,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,38,22.56,2016-09-26
2585,Jameson Irish Whiskey,750mL,1,22.63,2016-09-26
14006,Apothic Winemakers Red Blend,750mL,2,9.79,2016-09-26
19748,Clos du Bois Chard,1.5L,3,15.11,2016-09-26
1376,Jim Beam,1.75L,2,22.84,2016-09-26
2663,Dewars White Label,1.75L,1,38.91,2016-09-26
1376,Jim Beam,1.75L,3,23.11,2016-09-26
2120,Canadian Club,1.75L,4,17.68,2016-09-26
2589,Jameson Irish Whiskey,1.75L,1,40.6,2016-09-26
2757,Johnnie Walker Red Label,1.75L,10,30.37,2016-09-26
3405,Tito's Handmade Vodka,1.75L,2,28.96,2016-09-26
1376,Jim Beam,1.75L,4,21.84,2016-09-26
1385,Makers Mark,750mL,1,26.95,2016-09-26
8082,Baileys Irish Cream,1.75L,2,39.56,2016-09-26
2589,Jameson Irish Whiskey,1.75L,1,39.6,2016-09-26
3893,Zhenka 80 Proof,1.75L,2,10.19,2016-09-26
1233,Jack Daniels No 7 Black,1.75L,4,35.35,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,20,21.99,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,2,21.81,2016-09-26
11219,Josh Cellars Cab Svgn Sonoma,750mL,8,15.13,2016-09-26
1233,Jack Daniels No 7 Black,1.75L,2,38.14,2016-09-26
3858,Grey Goose Vodka,750mL,4,24.25,2016-09-26
5365,Kahlua,750mL,3,20.07,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,4,22.32,2016-09-26
1385,Makers Mark,750mL,1,27.1,2016-09-26
8068,Absolut 80 Proof,1.75L,1,24.89,2016-09-26
8680,Crown Royal,1.75L,3,38.74,2016-09-26
2120,Canadian Club,1.75L,2,15.72,2016-09-26
1476,Jim Beam Traveler,1.75L,1,23.36,2016-09-26
2585,Jameson Irish Whiskey,750mL,1,24.0,2016-09-26
2120,Canadian Club,1.75L,2,14.99,2016-09-26
3826,Skyy Vodka,1.75L,1,24.84,2016-09-26
3102,Smirnoff Traveler,1.75L,2,17.95,2016-09-26
2120,Canadian Club,1.75L,13,15.33,2016-09-26
3876,Smirnoff 80 Proof,1.75L,6,19.2,2016-09-26
1376,Jim Beam,1.75L,3,25.23,2016-09-26
3102,Smirnoff Traveler,1.75L,8,18.2,2016-09-26
3505,Tito's Handmade Vodka,750mL,4,19.42,2016-09-26
3545,Ketel One Vodka,1.75L,13,30.36,2016-09-26
8680,Crown Royal,1.75L,1,42.04,2016-09-26
2127,Canadian Ltd,1.75L,6,10.46,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,3,22.01,2016-09-26
2120,Canadian Club,1.75L,5,17.28,2016-09-26
2120,Canadian Club,1.75L,13,16.33,2016-09-26
5364,Kahlua,1.75L,1,31.55,2016-09-26
1376,Jim Beam,1.75L,13,22.11,2016-09-26
2585,Jameson Irish Whiskey,750mL,4,23.95,2016-09-26
2585,Jameson Irish Whiskey,750mL,3,23.05,2016-09-26
5138,Fireball Cinnamon Whisky,750mL,3,14.04,2016-09-26
5103,Fireball Cinnamon Whisky,1.75L,2,29.95,2016-09-26
3826,Skyy Vodka,1.75L,2,24.05,2016-09-26
8068,Absolut 80 Proof,1.75L,2,26.07,2016-09-26
3489,Tanqueray,1.75L,1,34.77,2016-09-26
2114,Black Velvet Canadian Whisky,1.75L,4,15.75,2016-09-26
3405,Tito's Handmade Vodka,1.75L,3,28.59,2016-09-26
8159,Jose Cuervo Especial,1.75L,2,26.09,2016-09-26
3348,Bombay Sapphire Gin,1.75L,5,37.1,2016-09-26
2757,Johnnie Walker Red Label,1.75L,5,28.68,2016-09-26
8068,Absolut 80 Proof,1.75L,4,24.46,2016-09-26
2663,Dewars White Label,1.75L,1,39.53,2016-09-26
11219,Josh Cellars Cab Svgn Sonoma,750mL,8,15.34,2016-09-26
5138,Fireball Cinnamon Whisky,750mL,1,13.61,2016-09-26
2114,Black Velvet Canadian Whisky,1.75L,3,12.94,2016-09-26
1476,Jim Beam Traveler,1.75L,2,23.21,2016-09-26
3893,Zhenka 80 Proof,1.75L,8,10.11,2016-09-26
2432,Crown Royal,750mL,3,22.69,2016-09-26
3893,Zhenka 80 Proof,1.75L,2,9.91,2016-09-26
3489,Tanqueray,1.75L,2,35.28,2016-09-26
11219,Josh Cellars Cab Svgn Sonoma,750mL,11,14.95,2016-09-26
6650,Simi Chard,750mL,4,18.45,2016-09-26
3405,Tito's Handmade Vodka,1.75L,2,28.92,2016-09-26
3650,Patron Silver Tequila,750mL,1,50.05,2016-09-26
3348,Bombay Sapphire Gin,1.75L,1,37.33,2016-09-26
3489,Tanqueray,1.75L,2,29.68,2016-09-26
8068,Absolut 80 Proof,1.75L,7,26.61,2016-09-26
5103,Fireball Cinnamon Whisky,1.75L,1,28.52,2016-09-26
1476,Jim Beam Traveler,1.75L,4,21.95,2016-09-26
1376,Jim Beam,1.75L,1,26.26,2016-09-26
3826,Skyy Vodka,1.75L,5,19.47,2016-09-26
8068,Absolut 80 Proof,1.75L,29,25.5,2016-09-26
4227,Bacardi Superior Rum Trav,1.75L,2,17.56,2016-09-26
1232,Jack Daniels No 7 Black,750mL,3,22.68,2016-09-26
8082,Baileys Irish Cream,1.75L,2,33.56,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,12,22.03,2016-09-26
2114,Black Velvet Canadian Whisky,1.75L,4,15.82,2016-09-26
8512,Baileys Irish Cream,750mL,2,20.0,2016-09-26
2585,Jameson Irish Whiskey,750mL,1,23.86,2016-09-26
8068,Absolut 80 Proof,1.75L,8,24.66,2016-09-26
3876,Smirnoff 80 Proof,1.75L,2,18.78,2016-09-26
8512,Baileys Irish Cream,750mL,7,20.89,2016-09-26
3802,Three Olives Vodka,1.75L,1,19.55,2016-09-26
5364,Kahlua,1.75L,1,31.7,2016-09-26
8512,Baileys Irish Cream,750mL,5,20.31,2016-09-26
8512,Baileys Irish Cream,750mL,2,19.38,2016-09-26
1232,Jack Daniels No 7 Black,750mL,3,22.71,2016-09-26
2585,Jameson Irish Whiskey,750mL,3,24.52,2016-09-26
8082,Baileys Irish Cream,1.75L,1,33.82,2016-09-26
5365,Kahlua,750mL,4,19.21,2016-09-26
3405,Tito's Handmade Vodka,1.75L,3,28.66,2016-09-26
1376,Jim Beam,1.75L,1,22.69,2016-09-26
1476,Jim Beam Traveler,1.75L,1,22.87,2016-09-26
19748,Clos du Bois Chard,1.5L,6,14.67,2016-09-26
3423,Beefeater,1.75L,1,26.49,2016-09-26
3893,Zhenka 80 Proof,1.75L,14,9.98,2016-09-26
1233,Jack Daniels No 7 Black,1.75L,7,39.45,2016-09-26
3405,Tito's Handmade Vodka,1.75L,11,28.45,2016-09-26
3545,Ketel One Vodka,1.75L,2,30.13,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,23,22.41,2016-09-26
3893,Zhenka 80 Proof,1.75L,2,9.99,2016-09-26
2585,Jameson Irish Whiskey,750mL,1,24.14,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,1,21.37,2016-09-26
2589,Jameson Irish Whiskey,1.75L,6,40.77,2016-09-26
2432,Crown Royal,750mL,2,24.74,2016-09-26
2585,Jameson Irish Whiskey,750mL,1,22.64,2016-09-26
8082,Baileys Irish Cream,1.75L,9,34.73,2016-09-26
3405,Tito's Handmade Vodka,1.75L,6,28.93,2016-09-26
8068,Absolut 80 Proof,1.75L,3,25.08,2016-09-26
5364,Kahlua,1.75L,1,32.77,2016-09-26
2432,Crown Royal,750mL,6,25.23,2016-09-26
2114,Black Velvet Canadian Whisky,1.75L,4,12.52,2016-09-26
5364,Kahlua,1.75L,2,32.8,2016-09-26
3893,Zhenka 80 Proof,1.75L,7,9.6,2016-09-26
19748,Clos du Bois Chard,1.5L,5,14.96,2016-09-26
3876,Smirnoff 80 Proof,1.75L,11,18.6,2016-09-26
3489,Tanqueray,1.75L,1,30.54,2016-09-26
3826,Skyy Vodka,1.75L,1,20.45,2016-09-26
3826,Skyy Vodka,1.75L,3,19.92,2016-09-26
3545,Ketel One Vodka,1.75L,3,28.95,2016-09-26
2120,Canadian Club,1.75L,6,17.28,2016-09-26
8068,Absolut 80 Proof,1.75L,3,25.94,2016-09-26
3545,Ketel One Vodka,1.75L,3,32.15,2016-09-26
3545,Ketel One Vodka,1.75L,14,29.82,2016-09-26
3893,Zhenka 80 Proof,1.75L,3,10.04,2016-09-26
3802,Three Olives Vodka,1.75L,3,17.31,2016-09-26
3489,Tanqueray,1.75L,6,29.95,2016-09-26
8068,Absolut 80 Proof,1.75L,3,25.75,2016-09-26
3512,Pinnacle Vodka,1.75L,9,16.4,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,8,21.51,2016-09-26
1476,Jim Beam Traveler,1.75L,3,21.48,2016-09-26
1385,Makers Mark,750mL,5,26.91,2016-09-26
6570,Kendall Jackson Chard Vt RSV,750mL,5,9.89,2016-09-26
1376,Jim Beam,1.75L,3,25.91,2016-09-26
2120,Canadian Club,1.75L,2,17.66,2016-09-26
3876,Smirnoff 80 Proof,1.75L,6,18.78,2016-09-26
3348,Bombay Sapphire Gin,1.75L,1,37.19,2016-09-26
1385,Makers Mark,750mL,1,26.37,2016-09-26
3913,Svedka Vodka,1.75L,3,18.12,2016-09-26
8068,Absolut 80 Proof,1.75L,25,25.66,2016-09-26
2663,Dewars White Label,1.75L,1,39.89,2016-09-26
8159,Jose Cuervo Especial,1.75L,2,25.57,2016-09-26
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,15.54,2016-09-26
2127,Canadian Ltd,1.75L,2,10.66,2016-09-26
3405,Tito's Handmade Vodka,1.75L,14,28.64,2016-09-26
1737,Makers Mark,1.75L,3,45.78,2016-09-26
1376,Jim Beam,1.75L,4,22.49,2016-09-26
4262,Capt Morgan Spiced Rum,750mL,1,17.19,2016-09-26
8512,Baileys Irish Cream,750mL,7,20.22,2016-09-26
4262,Capt Morgan Spiced Rum,750mL,2,15.03,2016-09-26
8112,Stolichnaya,1.75L,2,25.31,2016-09-26
5365,Kahlua,750mL,1,19.4,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,8,22.28,2016-09-26
1233,Jack Daniels No 7 Black,1.75L,2,36.27,2016-09-26
3893,Zhenka 80 Proof,1.75L,7,9.84,2016-09-26
2127,Canadian Ltd,1.75L,3,10.45,2016-09-26
4261,Capt Morgan Spiced Rum,1.75L,2,22.58,2016-09-26
8159,Jose Cuervo Especial,1.75L,1,26.57,2016-09-26
8512,Baileys Irish Cream,750mL,2,20.49,2016-09-26
3893,Zhenka 80 Proof,1.75L,4,9.43,2016-09-26
8512,Baileys Irish Cream,750mL,2,18.43,2016-09-26
2120,Canadian Club,1.75L,11,15.18,2016-09-26
2757,Johnnie Walker Red Label,1.75L,2,29.57,2016-09-26
2127,Canadian Ltd,1.75L,1,11.07,2016-09-26
1376,Jim Beam,1.75L,4,22.94,2016-09-26
8680,Crown Royal,1.75L,1,41.44,2016-09-26
2585,Jameson Irish Whiskey,750mL,3,22.93,2016-09-26
11219,Josh Cellars Cab Svgn Sonoma,750mL,4,15.65,2016-09-26
1376,Jim Beam,1.75L,1,24.12,2016-09-26
5364,Kahlua,1.75L,1,33.23,2016-09-26
4227,Bacardi Superior Rum Trav,1.75L,18,17.96,2016-09-26
2585,Jameson Irish Whiskey,750mL,1,23.86,2016-09-26
8159,Jose Cuervo Especial,1.75L,1,26.17,2016-09-26
3102,Smirnoff Traveler,1.75L,9,18.31,2016-09-26
3348,Bombay Sapphire Gin,1.75L,1,37.02,2016-09-26
3893,Zhenka 80 Proof,1.75L,1,9.91,2016-09-26
3893,Zhenka 80 Proof,1.75L,10,9.97,2016-09-27
2589,Jameson Irish Whiskey,1.75L,2,40.22,2016-09-27
2120,Canadian Club,1.75L,5,15.91,2016-09-27
2114,Black Velvet Canadian Whisky,1.75L,1,13.2,2016-09-27
3348,Bombay Sapphire Gin,1.75L,2,35.59,2016-09-27
8112,Stolichnaya,1.75L,2,27.63,2016-09-27
6570,Kendall Jackson Chard Vt RSV,750mL,3,14.22,2016-09-27
1232,Jack Daniels No 7 Black,750mL,3,23.21,2016-09-27
4262,Capt Morgan Spiced Rum,750mL,10,15.09,2016-09-27
2585,Jameson Irish Whiskey,750mL,2,22.81,2016-09-27
2585,Jameson Irish Whiskey,750mL,2,23.06,2016-09-27
8082,Baileys Irish Cream,1.75L,1,39.5,2016-09-27
4227,Bacardi Superior Rum Trav,1.75L,8,17.38,2016-09-27
6650,Simi Chard,750mL,3,11.27,2016-09-27
3893,Zhenka 80 Proof,1.75L,1,9.83,2016-09-27
2127,Canadian Ltd,1.75L,2,10.44,2016-09-27
3858,Grey Goose Vodka,750mL,16,23.96,2016-09-27
5138,Fireball Cinnamon Whisky,750mL,1,14.07,2016-09-27
3876,Smirnoff 80 Proof,1.75L,5,19.42,2016-09-27
3512,Pinnacle Vodka,1.75L,1,16.92,2016-09-27
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.13,2016-09-27
3102,Smirnoff Traveler,1.75L,1,17.96,2016-09-27
2663,Dewars White Label,1.75L,2,39.2,2016-09-27
8068,Absolut 80 Proof,1.75L,14,25.19,2016-09-27
3802,Three Olives Vodka,1.75L,1,17.83,2016-09-27
3505,Tito's Handmade Vodka,750mL,2,18.95,2016-09-27
2585,Jameson Irish Whiskey,750mL,3,24.21,2016-09-27
2127,Canadian Ltd,1.75L,9,10.6,2016-09-27
2585,Jameson Irish Whiskey,750mL,5,23.5,2016-09-27
4261,Capt Morgan Spiced Rum,1.75L,3,22.47,2016-09-27
8512,Baileys Irish Cream,750mL,4,19.75,2016-09-27
8082,Baileys Irish Cream,1.75L,1,39.04,2016-09-27
3348,Bombay Sapphire Gin,1.75L,2,36.11,2016-09-27
3876,Smirnoff 80 Proof,1.75L,1,19.79,2016-09-27
2432,Crown Royal,750mL,1,22.75,2016-09-27
8112,Stolichnaya,1.75L,5,26.57,2016-09-27
4227,Bacardi Superior Rum Trav,1.75L,3,17.82,2016-09-27
3545,Ketel One Vodka,1.75L,3,29.24,2016-09-27
2663,Dewars White Label,1.75L,4,40.16,2016-09-27
3545,Ketel One Vodka,1.75L,2,30.44,2016-09-27
2120,Canadian Club,1.75L,3,14.91,2016-09-27
19748,Clos du Bois Chard,1.5L,4,21.69,2016-09-27
2432,Crown Royal,750mL,1,25.77,2016-09-27
2114,Black Velvet Canadian Whisky,1.75L,2,16.03,2016-09-27
3650,Patron Silver Tequila,750mL,1,50.31,2016-09-27
3545,Ketel One Vodka,1.75L,7,29.76,2016-09-27
3512,Pinnacle Vodka,1.75L,6,17.38,2016-09-27
6570,Kendall Jackson Chard Vt RSV,750mL,9,10.37,2016-09-27
2757,Johnnie Walker Red Label,1.75L,2,29.55,2016-09-27
3802,Three Olives Vodka,1.75L,7,17.5,2016-09-27
3102,Smirnoff Traveler,1.75L,2,17.38,2016-09-27
1385,Makers Mark,750mL,4,27.08,2016-09-27
5365,Kahlua,750mL,2,18.5,2016-09-27
4261,Capt Morgan Spiced Rum,1.75L,26,21.98,2016-09-27
2114,Black Velvet Canadian Whisky,1.75L,2,13.09,2016-09-27
3512,Pinnacle Vodka,1.75L,5,16.2,2016-09-27
4261,Capt Morgan Spiced Rum,1.75L,30,22.37,2016-09-27
2432,Crown Royal,750mL,7,25.23,2016-09-27
3893,Zhenka 80 Proof,1.75L,3,9.99,2016-09-27
4261,Capt Morgan Spiced Rum,1.75L,8,22.28,2016-09-27
3876,Smirnoff 80 Proof,1.75L,2,20.14,2016-09-27
6570,Kendall Jackson Chard Vt RSV,750mL,2,14.31,2016-09-27
14006,Apothic Winemakers Red Blend,750mL,24,9.99,2016-09-27
3405,Tito's Handmade Vodka,1.75L,3,29.23,2016-09-27
5364,Kahlua,1.75L,5,31.08,2016-09-27
8680,Crown Royal,1.75L,1,40.49,2016-09-27
3893,Zhenka 80 Proof,1.75L,1,9.92,2016-09-27
1233,Jack Daniels No 7 Black,1.75L,2,39.58,2016-09-27
5364,Kahlua,1.75L,1,32.84,2016-09-27
4261,Capt Morgan Spiced Rum,1.75L,2,21.83,2016-09-27
2120,Canadian Club,1.75L,3,16.01,2016-09-27
3405,Tito's Handmade Vodka,1.75L,1,29.64,2016-09-27
5364,Kahlua,1.75L,7,31.68,2016-09-27
3876,Smirnoff 80 Proof,1.75L,1,19.24,2016-09-27
2127,Canadian Ltd,1.75L,2,10.6,2016-09-27
8680,Crown Royal,1.75L,2,40.69,2016-09-27
8068,Absolut 80 Proof,1.75L,5,24.6,2016-09-27
5138,Fireball Cinnamon Whisky,750mL,1,14.07,2016-09-27
8512,Baileys Irish Cream,750mL,1,19.77,2016-09-27
2114,Black Velvet Canadian Whisky,1.75L,29,12.81,2016-09-27
3489,Tanqueray,1.75L,3,30.91,2016-09-27
8680,Crown Royal,1.75L,3,41.52,2016-09-27
6570,Kendall Jackson Chard Vt RSV,750mL,24,9.54,2016-09-27
2120,Canadian Club,1.75L,2,16.0,2016-09-27
3512,Pinnacle Vodka,1.75L,13,16.45,2016-09-27
1476,Jim Beam Traveler,1.75L,2,22.73,2016-09-27
1385,Makers Mark,750mL,1,26.99,2016-09-27
1232,Jack Daniels No 7 Black,750mL,1,23.05,2016-09-27
8159,Jose Cuervo Especial,1.75L,4,25.52,2016-09-27
2127,Canadian Ltd,1.75L,3,10.65,2016-09-27
4261,Capt Morgan Spiced Rum,1.75L,17,21.86,2016-09-27
8082,Baileys Irish Cream,1.75L,2,34.37,2016-09-27
3876,Smirnoff 80 Proof,1.75L,7,19.28,2016-09-27
5138,Fireball Cinnamon Whisky,750mL,1,13.6,2016-09-27
1233,Jack Daniels No 7 Black,1.75L,15,35.38,2016-09-27
2663,Dewars White Label,1.75L,3,39.61,2016-09-27
3102,Smirnoff Traveler,1.75L,2,18.15,2016-09-27
8082,Baileys Irish Cream,1.75L,5,39.25,2016-09-27
2585,Jameson Irish Whiskey,750mL,3,22.58,2016-09-27
3893,Zhenka 80 Proof,1.75L,4,10.32,2016-09-27
8512,Baileys Irish Cream,750mL,2,19.83,2016-09-27
4262,Capt Morgan Spiced Rum,750mL,3,16.93,2016-09-27
11219,Josh Cellars Cab Svgn Sonoma,750mL,2,14.58,2016-09-27
4262,Capt Morgan Spiced Rum,750mL,4,15.16,2016-09-27
3650,Patron Silver Tequila,750mL,3,49.14,2016-09-27
3512,Pinnacle Vodka,1.75L,4,17.82,2016-09-27
8512,Baileys Irish Cream,750mL,1,20.38,2016-09-27
2114,Black Velvet Canadian Whisky,1.75L,3,15.73,2016-09-27
3512,Pinnacle Vodka,1.75L,9,17.3,2016-09-27
4262,Capt Morgan Spiced Rum,750mL,2,16.89,2016-09-27
5364,Kahlua,1.75L,3,31.94,2016-09-27
3893,Zhenka 80 Proof,1.75L,2,10.13,2016-09-27
3102,Smirnoff Traveler,1.75L,5,18.41,2016-09-27
3348,Bombay Sapphire Gin,1.75L,1,36.2,2016-09-27
8159,Jose Cuervo Especial,1.75L,1,26.38,2016-09-27
3913,Svedka Vodka,1.75L,5,18.41,2016-09-27
5364,Kahlua,1.75L,1,32.02,2016-09-27
3876,Smirnoff 80 Proof,1.75L,7,20.15,2016-09-27
1376,Jim Beam,1.75L,2,25.67,2016-09-27
5365,Kahlua,750mL,1,19.25,2016-09-27
3512,Pinnacle Vodka,1.75L,2,16.9,2016-09-27
8068,Absolut 80 Proof,1.75L,3,26.21,2016-09-27
4261,Capt Morgan Spiced Rum,1.75L,12,21.46,2016-09-27
3802,Three Olives Vodka,1.75L,2,17.78,2016-09-27
8159,Jose Cuervo Especial,1.75L,3,25.9,2016-09-27
3489,Tanqueray,1.75L,3,34.86,2016-09-27
3423,Beefeater,1.75L,2,27.01,2016-09-27
3348,Bombay Sapphire Gin,1.75L,1,37.11,2016-09-27
8112,Stolichnaya,1.75L,3,25.92,2016-09-27
3489,Tanqueray,1.75L,11,30.15,2016-09-27
8082,Baileys Irish Cream,1.75L,1,33.7,2016-09-27
4227,Bacardi Superior Rum Trav,1.75L,2,17.85,2016-09-27
3512,Pinnacle Vodka,1.75L,2,17.56,2016-09-27
3180,New Amsterdam Vodka,1.75L,8,14.92,2016-09-27
2114,Black Velvet Canadian Whisky,1.75L,2,15.79,2016-09-27
8680,Crown Royal,1.75L,1,40.17,2016-09-27
19748,Clos du Bois Chard,1.5L,2,15.49,2016-09-27
3876,Smirnoff 80 Proof,1.75L,7,18.39,2016-09-27
3102,Smirnoff Traveler,1.75L,8,18.42,2016-09-27
3102,Smirnoff Traveler,1.75L,11,17.59,2016-09-27
3650,Patron Silver Tequila,750mL,1,51.87,2016-09-27
2585,Jameson Irish Whiskey,750mL,3,24.04,2016-09-27
2757,Johnnie Walker Red Label,1.75L,4,30.49,2016-09-27
5103,Fireball Cinnamon Whisky,1.75L,5,24.36,2016-09-27
8512,Baileys Irish Cream,750mL,4,20.63,2016-09-27
